source,target,flow1,flow2
"Stuttgart","Saint-Brieuc",13,1
"Stuttgart","Saint-Etienne",19,21
"Stuttgart","Saint-Gall",132,128
"Stuttgart","Saint-Moritz",37,37
"Stuttgart","Salzburg",61,60
"Stuttgart","San Sebastian",19,27
"Stuttgart","Santa Cruz de Tenerife",3,1
"Stuttgart","Santander",1,2
"Stuttgart","Savona",1,3
"Stuttgart","Savonlinna",8,5
"Stuttgart","Schwerin",59,20
"Stuttgart","Seinajoki",5,2
"Stuttgart","Sevilla",1,3
"Stuttgart","Siegen",199,147
"Stuttgart","Sion",6,20
"Stuttgart","Sofia",1,2
"Stuttgart","Southampton",56,21
"Stuttgart","Stavanger",3,1
"Stuttgart","Stockholm",137,141
"Stuttgart","Strasbourg",36,34
"Stuttgart","Stuttgart",10372,10372
"Stuttgart","Sundsvall",3,5
"Stuttgart","Swindon",14,17
"Stuttgart","Tallinn",1,1
"Stuttgart","Tampere",22,11
"Stuttgart","Tarragona",2,3
"Stuttgart","Thessaloniki",3,2
"Stuttgart","Torino",407,310
"Stuttgart","Toulon",2,1
"Stuttgart","Toulouse",25,25
"Stuttgart","Tournai-Mouscron",2,6
"Stuttgart","Tours",4,1
"Stuttgart","Trieste",8,4
"Stuttgart","Trondheim",4,1
"Stuttgart","Troyes",1,2
"Stuttgart","Turku",40,33
"Stuttgart","Udine",18,16
"Stuttgart","Umea",1,2
"Stuttgart","Utrecht",86,67
"Stuttgart","Vaasa",7,4
"Stuttgart","Valence",17,15
"Stuttgart","Valencia",14,14
"Stuttgart","Valladolid",3,1
"Stuttgart","Vasteras",23,20
"Stuttgart","Vaxjo",4,5
"Stuttgart","Venezia",94,127
"Stuttgart","Verona",20,26
"Stuttgart","Viborg",28,37
"Stuttgart","Vicenza",56,54
"Stuttgart","Vigo",3,5
"Stuttgart","Vitoria-Gasteiz",7,1
"Stuttgart","Warszawa",5,7
"Stuttgart","Waterford",3,2
"Stuttgart","Wien",172,123
"Stuttgart","Zaragoza",12,18
"Stuttgart","Zurich",850,649
"Stuttgart","Zweibrucken",17,22
"Stuttgart","Zwolle",30,24
"Sundsvall","Augsburg",2,113
"Sundsvall","Barcelone",2,67
"Sundsvall","Bologna",1,1
"Sundsvall","Braunschweig",1,181
"Sundsvall","Bremen",1,95
"Sundsvall","Bristol",1,13
"Sundsvall","Cambridge",1,16
"Sundsvall","Cologne",2,2
"Sundsvall","Den Haag",2,44
"Sundsvall","Dublin",2,20
"Sundsvall","Dusseldorf",1,527
"Sundsvall","Eindhoven",1,344
"Sundsvall","Frankfurt",2,941
"Sundsvall","Goteborg",3,121
"Sundsvall","Hamburg",1,236
"Sundsvall","Ingolstadt",2,267
"Sundsvall","Karlsruhe",3,184
"Sundsvall","Karlstad",6,4
"Sundsvall","Leeds",1,37
"Sundsvall","Limoges",1,5
"Sundsvall","London",3,2
"Sundsvall","Malaga",1,1
"Sundsvall","Manchester",1,26
"Sundsvall","Milano",2,1
"Sundsvall","Monchengladbach",1,30
"Sundsvall","Munchen",13,3
"Sundsvall","Nurnberg",3,1
"Sundsvall","Paris",11,3
"Sundsvall","Pori",2,1
"Sundsvall","Reims",1,29
"Sundsvall","Roma",1,30
"Sundsvall","San Sebastian",1,27
"Sundsvall","Siegen",1,147
"Sundsvall","Stockholm",10,1
"Sundsvall","Stuttgart",5,3
"Sundsvall","Sundsvall",4,4
"Sundsvall","Tampere",1,11
"Sundsvall","Torino",2,310
"Sundsvall","Utrecht",1,67
"Sundsvall","Venezia",2,127
"Swansea","Amsterdam",2,2
"Swansea","Anvers",1,46
"Swansea","Berlin",2,250
"Swansea","Birmingham",3,1
"Swansea","Bologna",2,2
"Swansea","Bremen",1,1
"Swansea","Brighton",1,7
"Swansea","Caen",1,5
"Swansea","Cologne",1,1
"Swansea","Dusseldorf",2,5
"Swansea","Eindhoven",2,1
"Swansea","Emden",1,8
"Swansea","Forli",1,36
"Swansea","Frankfurt",2,2
"Swansea","Freiburg",3,2
"Swansea","Goteborg",1,1
"Swansea","Grenoble",1,33
"Swansea","Halmstad",1,4
"Swansea","Hamburg",2,1
"Swansea","Karlsruhe",2,184
"Swansea","Leeds",1,37
"Swansea","Limerick",3,2
"Swansea","London",4,9
"Swansea","Lubeck",1,3
"Swansea","Lyon",1,87
"Swansea","Mannheim",1,1
"Swansea","Milano",1,1
"Swansea","Paris",6,4
"Swansea","Rotterdam",1,62
"Swansea","Saint-Etienne",2,21
"Swansea","Stockholm",1,1
"Swansea","Stuttgart",3,3
"Swansea","Swansea",4,4
"Swansea","Turku",1,1
"Swansea","Valencia",1,14
"Swansea","Venezia",1,127
"Swansea","Zurich",2,2
"Swindon","Aberdeen",2,1
"Swindon","Amsterdam",4,4
"Swindon","Anvers",1,1
"Swindon","Bale",10,5
"Swindon","Barcelone",3,4
"Swindon","Berne",2,14
"Swindon","Birmingham",8,11
"Swindon","Blackpool",1,1
"Swindon","Bologna",2,2
"Swindon","Bremen",1,1
"Swindon","Brest",1,7
"Swindon","Brighton",2,7
"Swindon","Bristol",1,2
"Swindon","Brno",1,4
"Swindon","Bruxelles",5,11
"Swindon","Cardiff",1,1
"Swindon","Catania",1,8
"Swindon","Cologne",9,15
"Swindon","Copenhague",1,9
"Swindon","Den Haag",2,3
"Swindon","Dortmund",2,2
"Swindon","Dusseldorf",3,7
"Swindon","Edinburgh",4,3
"Swindon","Eindhoven",32,9
"Swindon","Essen",1,1
"Swindon","Foggia",1,1
"Swindon","Frankfurt",13,16
"Swindon","Freiburg",7,2
"Swindon","Friedrichshafen",1,3
"Swindon","Geneve",5,7
"Swindon","Genova",2,3
"Swindon","Goteborg",2,1
"Swindon","Graz",2,1
"Swindon","Hamburg",5,2
"Swindon","Hannover",2,11
"Swindon","Helsinki",16,28
"Swindon","La Rochelle",1,8
"Swindon","Leeds",3,9
"Swindon","Leicester-Nottingham",3,1
"Swindon","Liege",1,1
"Swindon","Lille",1,1
"Swindon","Limoges",2,5
"Swindon","Linz",2,1
"Swindon","London",51,36
"Swindon","Lugano",2,1
"Swindon","Lyon",2,4
"Swindon","Maastricht",2,1
"Swindon","Madeira",1,1
"Swindon","Madrid",1,1
"Swindon","Malmo",3,2
"Swindon","Manchester",3,1
"Swindon","Mannheim",2,14
"Swindon","Marseille",1,1
"Swindon","Memmingen",1,1
"Swindon","Metz-Nancy",2,3
"Swindon","Milano",17,10
"Swindon","Monchengladbach",1,30
"Swindon","Munchen",47,29
"Swindon","Napoli",3,8
"Swindon","Newcastle",1,17
"Swindon","Nice",2,9
"Swindon","Nurnberg",5,1
"Swindon","Oxford",9,2
"Swindon","Paderborn",3,3
"Swindon","Paris",34,57
"Swindon","Pisa",2,33
"Swindon","Rotterdam",2,3
"Swindon","Siegen",1,5
"Swindon","Southampton",4,21
"Swindon","Stockholm",5,5
"Swindon","Strasbourg",1,1
"Swindon","Stuttgart",17,14
"Swindon","Swindon",63,63
"Swindon","Torino",3,5
"Swindon","Turku",2,1
"Swindon","Utrecht",4,5
"Swindon","Verona",1,26
"Swindon","Vigo",1,5
"Swindon","Wien",3,2
"Swindon","Zurich",7,19
"Swindon","Zwolle",1,24
"Szczecin","Anvers",1,1
"Szczecin","Baden-Baden",1,2
"Szczecin","Bale",2,5
"Szczecin","Birmingham",1,11
"Szczecin","Braunschweig",1,3
"Szczecin","Cologne",1,15
"Szczecin","Essen",2,3
"Szczecin","Goteborg",1,1
"Szczecin","Hannover",2,11
"Szczecin","Hof",1,39
"Szczecin","London",1,36
"Szczecin","Lyon",1,4
"Szczecin","Milano",1,1
"Szczecin","Munchen",1,1
"Szczecin","Paderborn",1,3
"Szczecin","Paris",1,57
"Szczecin","Rotterdam",1,3
"Szczecin","Siegen",1,5
"Szczecin","Stuttgart",1,14
"Szczecin","Szczecin",1,1
"Szombathely","Bregenz",1,66
"Szombathely","Nurnberg",1,1
"Szombathely","Paris",1,57
"Szombathely","Roma",1,30
"Szombathely","Rostock",1,6
"Szombathely","Rotterdam",1,3
"Szombathely","Stuttgart",1,14
"Tallinn","Amsterdam",1,4
"Tallinn","Bruxelles",2,11
"Tallinn","Dublin",3,20
"Tallinn","Essen",1,3
"Tallinn","Helsinki",2,28
"Tallinn","Liege",1,1
"Tallinn","Lubeck",1,2
"Tallinn","Madrid",1,1
"Tallinn","Milano",1,1
"Tallinn","Munchen",2,1
"Tallinn","Oslo",1,2
"Tallinn","Paris",3,57
"Tallinn","Stuttgart",1,1
"Tallinn","Tallinn",3,3
"Tallinn","Toulouse",1,25
"Tallinn","Zurich",4,1
"Tampere","Aarhus",5,3
"Tampere","Anvers",2,1
"Tampere","Augsburg",4,1
"Tampere","Bad Kreuznach",1,17
"Tampere","Bale",4,1
"Tampere","Barcelone",6,4
"Tampere","Bari",2,4
"Tampere","Berlin",2,1
"Tampere","Berne",3,12
"Tampere","Birmingham",4,11
"Tampere","Bologna",7,2
"Tampere","Braunschweig",1,1
"Tampere","Bregenz",2,3
"Tampere","Brighton",1,7
"Tampere","Brive-la-Gaillarde",1,1
"Tampere","Bruxelles",1,11
"Tampere","Chambery",1,1
"Tampere","Cherbourg",1,1
"Tampere","Clermont-Ferrand",1,1
"Tampere","Cologne",30,13
"Tampere","Den Haag",1,2
"Tampere","Dijon",2,2
"Tampere","Dortmund",1,2
"Tampere","Dusseldorf",4,2
"Tampere","Eindhoven",2,1
"Tampere","Enschede",3,1
"Tampere","Eskilstuna",1,2
"Tampere","Essen",8,3
"Tampere","Frankfurt",15,6
"Tampere","Freiburg",4,1
"Tampere","Gavle-Sandviken",1,2
"Tampere","Geneve",5,1
"Tampere","Goteborg",2,7
"Tampere","Groningen",1,23
"Tampere","Hamburg",2,1
"Tampere","Hannover",4,6
"Tampere","Helsinki",45,29
"Tampere","Kassel",2,1
"Tampere","Kiel",2,1
"Tampere","Klagenfurt",1,2
"Tampere","Krakow",1,1
"Tampere","Kristiansand",2,1
"Tampere","Lappeenranta",1,1
"Tampere","La Rochelle",2,8
"Tampere","Leipzig",2,2
"Tampere","Liege",1,1
"Tampere","Linkoping",1,1
"Tampere","Linz",1,6
"Tampere","Liverpool",6,11
"Tampere","London",8,1
"Tampere","Lubeck",2,2
"Tampere","Lyon",4,1
"Tampere","Madrid",3,1
"Tampere","Malmo",1,1
"Tampere","Manchester",2,2
"Tampere","Mannheim",1,1
"Tampere","Memmingen",2,6
"Tampere","Milano",8,2
"Tampere","Munchen",13,17
"Tampere","Newcastle",2,17
"Tampere","Norwich",1,4
"Tampere","Nurnberg",5,1
"Tampere","Oxford",1,2
"Tampere","Paderborn",4,6
"Tampere","Paris",30,16
"Tampere","Pisa",1,33
"Tampere","Pori",1,1
"Tampere","Reims",2,29
"Tampere","Rotterdam",2,7
"Tampere","Saint-Gall",1,1
"Tampere","Salzburg",1,1
"Tampere","Seinajoki",1,2
"Tampere","Siegen",1,5
"Tampere","Southampton",1,21
"Tampere","Stavanger",2,1
"Tampere","Stockholm",9,3
"Tampere","Strasbourg",1,1
"Tampere","Stuttgart",11,22
"Tampere","Tampere",151,151
"Tampere","Torino",1,2
"Tampere","Trieste",2,4
"Tampere","Turku",5,1
"Tampere","Utrecht",2,3
"Tampere","Valencia",1,14
"Tampere","Verona",2,1
"Tampere","Vicenza",1,4
"Tampere","Wien",4,1
"Tampere","Zurich",8,5
"Tampere","Zwolle",2,24
"Tarbes","Ancona",1,2
"Tarbes","Avignon",3,1
"Tarbes","Berlin",1,1
"Tarbes","Berne",1,12
"Tarbes","Bregenz",2,3
"Tarbes","Dusseldorf",1,1
"Tarbes","Grenoble",5,2
"Tarbes","Hamburg",1,1
"Tarbes","Le Mans",1,1
"Tarbes","London",3,1
"Tarbes","Lyon",2,1
"Tarbes","Malmo",2,1
"Tarbes","Montpellier",1,1
"Tarbes","Munchen",2,2
"Tarbes","Nantes",2,1
"Tarbes","Paderborn",1,6
"Tarbes","Paris",21,17
"Tarbes","Saint-Etienne",1,6
"Tarbes","Siegen",1,5
"Tarbes","Sion",1,1
"Tarbes","Tarbes",11,11
"Tarbes","Vaasa",1,4
"Tarbes","Vasteras",2,1
"Tarbes","Wien",1,1
"Tarragona","Bale",1,2
"Tarragona","Barcelone",2,1
"Tarragona","Berne",2,1
"Tarragona","Bologna",1,2
"Tarragona","Bourges",1,1
"Tarragona","Courtrai",1,40
"Tarragona","Dusseldorf",2,2
"Tarragona","Eindhoven",1,1
"Tarragona","Frankfurt",1,3
"Tarragona","Freiburg",1,1
"Tarragona","Hannover",1,6
"Tarragona","Ingolstadt",1,2
"Tarragona","London",1,1
"Tarragona","Lugano",1,1
"Tarragona","Madrid",3,2
"Tarragona","Malmo",1,1
"Tarragona","Marseille",1,1
"Tarragona","Milano",1,2
"Tarragona","Munchen",5,5
"Tarragona","Munster",3,3
"Tarragona","Napoli",1,1
"Tarragona","Paris",11,5
"Tarragona","Perugia",2,6
"Tarragona","Stuttgart",3,2
"Tarragona","Tarragona",9,9
"Tarragona","Torino",1,1
"Tarragona","Valencia",1,14
"Tarragona","Venezia",4,4
"Tarragona","Verona",1,1
"Tarragona","Zurich",2,1
"Tartu","Augsburg",4,1
"Tartu","Barcelone",2,1
"Tartu","Blackpool",1,2
"Tartu","Friedrichshafen",1,2
"Tartu","Goteborg",1,7
"Tartu","Kassel",1,1
"Tartu","Munchen",1,5
"Tartu","Paris",1,5
"Tartu","Saint-Gall",1,1
"Tartu","Split",1,1
"Tartu","Tallinn",1,3
"Tartu","Tartu",2,2
"Tartu","Vasteras",1,1
"Thessaloniki","Aarhus",1,3
"Thessaloniki","Bale",1,1
"Thessaloniki","Bari",2,1
"Thessaloniki","Berne",1,1
"Thessaloniki","Birmingham",2,1
"Thessaloniki","Brindisi",3,6
"Thessaloniki","Calais",2,11
"Thessaloniki","Cologne",1,2
"Thessaloniki","Copenhague",1,1
"Thessaloniki","Courtrai",1,40
"Thessaloniki","Dortmund",3,1
"Thessaloniki","Dusseldorf",1,2
"Thessaloniki","Frankfurt",1,3
"Thessaloniki","Groningen",1,23
"Thessaloniki","Hamburg",1,1
"Thessaloniki","Hannover",4,6
"Thessaloniki","Karlsruhe",2,2
"Thessaloniki","Kiel",1,1
"Thessaloniki","London",1,2
"Thessaloniki","Luxembourg",1,1
"Thessaloniki","Mannheim",1,1
"Thessaloniki","Memmingen",1,2
"Thessaloniki","Metz-Nancy",1,1
"Thessaloniki","Milano",5,2
"Thessaloniki","Munchen",3,3
"Thessaloniki","Munster",5,3
"Thessaloniki","Paris",4,2
"Thessaloniki","Parma",1,1
"Thessaloniki","Patras",12,1
"Thessaloniki","Pisa",1,1
"Thessaloniki","Sevilla",1,1
"Thessaloniki","Siena",1,2
"Thessaloniki","Stockholm",2,3
"Thessaloniki","Stuttgart",2,3
"Thessaloniki","Thessaloniki",18,18
"Thessaloniki","Torino",2,1
"Thessaloniki","Utrecht",1,3
"Thessaloniki","Valencia",3,1
"Thessaloniki","Waterford",1,1
"Thessaloniki","Zwolle",1,24
"Torino","Alghero",2,1
"Torino","Amiens",6,6
"Torino","Amsterdam",12,21
"Torino","Ancona",18,17
"Torino","Angers",1,1
"Torino","Annecy",37,32
"Torino","Anvers",11,11
"Torino","Augsburg",16,14
"Torino","Avignon",1,2
"Torino","Baden-Baden",6,2
"Torino","Bad Kreuznach",1,1
"Torino","Bale",25,57
"Torino","Barcelone",20,27
"Torino","Bari",2,3
"Torino","Beauvais",7,4
"Torino","Belfast",2,4
"Torino","Berlin",17,60
"Torino","Berne",15,35
"Torino","Besancon",17,11
"Torino","Bilbao",3,13
"Torino","Birmingham",82,32
"Torino","Blackpool",2,2
"Torino","Bologna",60,59
"Torino","Bolzano",1,1
"Torino","Bordeaux",3,1
"Torino","Braunschweig",38,43
"Torino","Bregenz",2,11
"Torino","Bremen",19,13
"Torino","Brighton",9,1
"Torino","Bristol",2,1
"Torino","Bruxelles",16,21
"Torino","Caen",2,3
"Torino","Calais",4,1
"Torino","Cambridge",6,3
"Torino","Cardiff",1,4
"Torino","Catania",3,1
"Torino","Chalon-sur-Saone",2,1
"Torino","Cologne",96,108
"Torino","Copenhague",9,12
"Torino","Cork",1,2
"Torino","Courtrai",19,12
"Torino","Cuneo",8,23
"Torino","Cuxhaven",1,4
"Torino","Den Haag",9,9
"Torino","Dijon",1,3
"Torino","Dortmund",33,66
"Torino","Dresden",5,7
"Torino","Dublin",6,12
"Torino","Dusseldorf",69,122
"Torino","Edinburgh",9,3
"Torino","Eindhoven",47,67
"Torino","Emden",3,2
"Torino","Enschede",6,3
"Torino","Epinal",3,2
"Torino","Erfurt",4,8
"Torino","Eskilstuna",5,3
"Torino","Essen",11,14
"Torino","Exeter",5,1
"Torino","Firenze",20,46
"Torino","Frankfurt",121,125
"Torino","Freiburg",29,31
"Torino","Friedrichshafen",31,38
"Torino","Galway",4,1
"Torino","Gavle-Sandviken",3,1
"Torino","Geneve",30,48
"Torino","Genova",21,28
"Torino","Glasgow",3,1
"Torino","Gloucester",5,3
"Torino","Goteborg",16,79
"Torino","Graz",17,12
"Torino","Grenoble",10,2
"Torino","Groningen",3,4
"Torino","Halmstad",1,4
"Torino","Hamburg",26,30
"Torino","Hannover",34,49
"Torino","Helsinki",42,34
"Torino","Hof",4,7
"Torino","Ingolstadt",34,48
"Torino","Innsbruck",6,6
"Torino","Iraklio",1,3
"Torino","Jonkoping",4,4
"Torino","Kalmar",2,2
"Torino","Karlsruhe",21,23
"Torino","Kassel",10,17
"Torino","Kiel",2,7
"Torino","Klagenfurt",5,1
"Torino","La Rochelle",4,1
"Torino","Leeds",15,9
"Torino","Leicester-Nottingham",7,6
"Torino","Leipzig",1,3
"Torino","Le Mans",4,1
"Torino","Liege",6,6
"Torino","Lille",4,12
"Torino","Limoges",2,4
"Torino","Linz",16,32
"Torino","Liverpool",2,2
"Torino","Ljubljana",1,1
"Torino","Logrono",2,1
"Torino","London",138,99
"Torino","Lubeck",2,3
"Torino","Lugano",5,8
"Torino","Lyon",19,33
"Torino","Maastricht",5,5
"Torino","Madrid",6,5
"Torino","Maidstone",4,1
"Torino","Malmo",8,5
"Torino","Manchester",10,8
"Torino","Mannheim",36,58
"Torino","Marseille",3,3
"Torino","Memmingen",6,25
"Torino","Metz-Nancy",9,10
"Torino","Middlesbrough",2,9
"Torino","Milano",210,274
"Torino","Monchengladbach",4,8
"Torino","Montbeliard",3,1
"Torino","Montlucon",3,1
"Torino","Montpellier",4,1
"Torino","Munchen",229,310
"Torino","Munster",30,33
"Torino","Nantes",5,3
"Torino","Napoli",11,12
"Torino","Nevers",4,2
"Torino","Newcastle",4,3
"Torino","Nice",2,5
"Torino","Nimes",1,1
"Torino","Niort",1,6
"Torino","Norwich",5,2
"Torino","Nurnberg",49,105
"Torino","Orleans",6,10
"Torino","Oslo",5,6
"Torino","Ostende-Bruges",2,2
"Torino","Ostrava",2,4
"Torino","Oulu",1,1
"Torino","Oxford",4,4
"Torino","Paderborn",42,43
"Torino","Palermo",1,1
"Torino","Pamplona",9,7
"Torino","Paris",604,612
"Torino","Parma",7,9
"Torino","Perpignan",1,1
"Torino","Perugia",1,2
"Torino","Pescara",2,8
"Torino","Pisa",3,9
"Torino","Poitiers",1,1
"Torino","Pori",4,1
"Torino","Porto",2,7
"Torino","Poznan",1,4
"Torino","Reims",10,10
"Torino","Rennes",6,6
"Torino","Roma",28,28
"Torino","Ronneby",1,2
"Torino","Rotterdam",19,9
"Torino","Rouen",11,4
"Torino","Rzeszow",1,4
"Torino","Saarbrucken",4,13
"Torino","Saint-Brieuc",3,2
"Torino","Saint-Etienne",5,5
"Torino","Saint-Gall",6,20
"Torino","Saint-Moritz",4,5
"Torino","Salzburg",7,11
"Torino","San Sebastian",5,7
"Torino","Seinajoki",1,2
"Torino","Siegen",10,17
"Torino","Sion",3,1
"Torino","Skien",1,1
"Torino","Southampton",10,7
"Torino","Stockholm",12,32
"Torino","Strasbourg",6,1
"Torino","Stuttgart",310,407
"Torino","Swindon",5,3
"Torino","Tampere",2,1
"Torino","Tarragona",1,1
"Torino","Torino",1950,1950
"Torino","Toulouse",3,5
"Torino","Trieste",7,3
"Torino","Troyes",2,1
"Torino","Turku",1,8
"Torino","Udine",7,5
"Torino","Umea",1,2
"Torino","Utrecht",17,13
"Torino","Vaasa",1,4
"Torino","Valence",1,10
"Torino","Valencia",2,4
"Torino","Vasteras",5,6
"Torino","Venezia",31,37
"Torino","Verona",15,36
"Torino","Viborg",1,1
"Torino","Vicenza",14,18
"Torino","Vitoria-Gasteiz",4,13
"Torino","Warszawa",1,9
"Torino","Waterford",1,1
"Torino","Wien",22,23
"Torino","Zaragoza",5,3
"Torino","Zurich",92,110
"Torino","Zwolle",3,7
"Toulon","Aberdeen",1,1
"Toulon","Amsterdam",2,1
"Toulon","Anvers",2,1
"Toulon","Bale",1,2
"Toulon","Berne",3,1
"Toulon","Besancon",1,11
"Toulon","Birmingham",1,32
"Toulon","Blackpool",1,2
"Toulon","Bologna",2,2
"Toulon","Braunschweig",1,43
"Toulon","Brive-la-Gaillarde",4,1
"Toulon","Bruxelles",1,1
"Toulon","Chambery",2,1
"Toulon","Cologne",5,3
"Toulon","Eindhoven",2,4
"Toulon","Frankfurt",5,2
"Toulon","Geneve",1,6
"Toulon","Goteborg",1,79
"Toulon","Graz",6,12
"Toulon","Grenoble",3,1
"Toulon","Leicester-Nottingham",2,6
"Toulon","Letterkenny",1,1
"Toulon","Linz",1,1
"Toulon","London",2,5
"Toulon","Lyon",2,2
"Toulon","Madrid",1,1
"Toulon","Mannheim",2,58
"Toulon","Memmingen",3,1
"Toulon","Milano",5,3
"Toulon","Munchen",11,2
"Toulon","Nice",2,5
"Toulon","Nurnberg",1,105
"Toulon","Oslo",1,6
"Toulon","Oviedo",1,1
"Toulon","Paris",30,19
"Toulon","Parma",1,1
"Toulon","Rotterdam",3,1
"Toulon","Rouen",1,4
"Toulon","Saarbrucken",2,13
"Toulon","Saint-Brieuc",1,2
"Toulon","Saint-Gall",1,20
"Toulon","Stuttgart",1,2
"Toulon","Torino",2,1950
"Toulon","Toulon",7,7
"Toulon","Valence",2,10
"Toulon","Vasteras",1,6
"Toulon","Venezia",1,3
"Toulon","Zaragoza",1,3
"Toulon","Zurich",2,12
"Toulouse","Alghero",1,1
"Toulouse","Amsterdam",5,2
"Toulouse","Annecy",1,1
"Toulouse","Anvers",8,1
"Toulouse","Auxerre",1,1
"Toulouse","Bad Kreuznach",1,1
"Toulouse","Bale",8,4
"Toulouse","Barcelone",8,1
"Toulouse","Belfast",10,1
"Toulouse","Berlin",3,9
"Toulouse","Berne",3,6
"Toulouse","Besancon",3,11
"Toulouse","Birmingham",16,32
"Toulouse","Bologna",6,5
"Toulouse","Bordeaux",2,3
"Toulouse","Bregenz",1,2
"Toulouse","Bremen",1,10
"Toulouse","Brest",1,1
"Toulouse","Brighton",2,1
"Toulouse","Bristol",3,1
"Toulouse","Bruxelles",1,1
"Toulouse","Caen",1,1
"Toulouse","Camborne-Redruth",1,1
"Toulouse","Cambridge",1,3
"Toulouse","Catania",4,7
"Toulouse","Clermont-Ferrand",3,6
"Toulouse","Cognac",1,4
"Toulouse","Cologne",11,6
"Toulouse","Copenhague",1,2
"Toulouse","Courtrai",6,2
"Toulouse","Dax",1,1
"Toulouse","Den Haag",8,4
"Toulouse","Dortmund",1,8
"Toulouse","Dublin",2,12
"Toulouse","Dusseldorf",15,13
"Toulouse","Eindhoven",15,4
"Toulouse","Eskilstuna",1,3
"Toulouse","Exeter",2,1
"Toulouse","Forli",2,2
"Toulouse","Frankfurt",19,18
"Toulouse","Freiburg",1,1
"Toulouse","Geneve",12,5
"Toulouse","Genova",5,3
"Toulouse","Goteborg",4,79
"Toulouse","Granada",1,1
"Toulouse","Grenoble",5,1
"Toulouse","Hamburg",34,14
"Toulouse","Hannover",2,13
"Toulouse","Helsinki",16,7
"Toulouse","Hof",2,7
"Toulouse","Innsbruck",1,6
"Toulouse","Karlsruhe",1,1
"Toulouse","Kassel",1,4
"Toulouse","Kiel",1,2
"Toulouse","Leeds",1,3
"Toulouse","Liege",2,3
"Toulouse","Lille",2,2
"Toulouse","Linkoping",3,4
"Toulouse","Linz",1,1
"Toulouse","Liverpool",1,2
"Toulouse","London",41,20
"Toulouse","Lugano",2,8
"Toulouse","Lyon",4,10
"Toulouse","Madrid",5,5
"Toulouse","Maidstone",1,1
"Toulouse","Malmo",9,5
"Toulouse","Manchester",1,1
"Toulouse","Mannheim",6,5
"Toulouse","Marseille",2,20
"Toulouse","Memmingen",5,1
"Toulouse","Metz-Nancy",4,6
"Toulouse","Milano",15,18
"Toulouse","Munchen",38,43
"Toulouse","Munster",3,5
"Toulouse","Napoli",5,12
"Toulouse","Newcastle",1,3
"Toulouse","Nice",1,3
"Toulouse","Norwich",1,2
"Toulouse","Nurnberg",3,8
"Toulouse","Oslo",2,4
"Toulouse","Paderborn",7,12
"Toulouse","Pamplona",1,7
"Toulouse","Paris",170,82
"Toulouse","Pau",3,3
"Toulouse","Perugia",1,2
"Toulouse","Pescara",1,8
"Toulouse","Poitiers",1,1
"Toulouse","Roma",5,1
"Toulouse","Rotterdam",3,1
"Toulouse","Rouen",6,7
"Toulouse","Saarbrucken",1,13
"Toulouse","Saint-Gall",2,8
"Toulouse","Saint-Moritz",1,5
"Toulouse","Salzburg",1,1
"Toulouse","Santa Cruz de Tenerife",1,1
"Toulouse","Sion",2,1
"Toulouse","Southampton",9,1
"Toulouse","Stockholm",3,5
"Toulouse","Stuttgart",25,25
"Toulouse","Tampere",1,1
"Toulouse","Tarragona",1,1
"Toulouse","Torino",5,3
"Toulouse","Toulouse",149,149
"Toulouse","Tournai-Mouscron",2,6
"Toulouse","Turku",2,1
"Toulouse","Udine",1,5
"Toulouse","Utrecht",5,4
"Toulouse","Valence",1,1
"Toulouse","Vasteras",2,6
"Toulouse","Venezia",3,5
"Toulouse","Vicenza",1,18
"Toulouse","Wien",4,1
"Toulouse","Zurich",11,13
"Toulouse","Zwolle",1,2
"Tournai-Mouscron","Amsterdam",1,2
"Tournai-Mouscron","Annecy",1,1
"Tournai-Mouscron","Anvers",1,1
"Tournai-Mouscron","Bad Kreuznach",1,1
"Tournai-Mouscron","Bale",1,1
"Tournai-Mouscron","Berne",3,6
"Tournai-Mouscron","Blackpool",2,3
"Tournai-Mouscron","Bologna",1,2
"Tournai-Mouscron","Charleroi",1,1
"Tournai-Mouscron","Cuneo",2,23
"Tournai-Mouscron","Dortmund",1,1
"Tournai-Mouscron","Dusseldorf",1,1
"Tournai-Mouscron","Enschede",2,1
"Tournai-Mouscron","Frankfurt",1,2
"Tournai-Mouscron","Gloucester",1,3
"Tournai-Mouscron","Groningen",1,1
"Tournai-Mouscron","Ingolstadt",1,1
"Tournai-Mouscron","Innsbruck",1,6
"Tournai-Mouscron","Liege",1,1
"Tournai-Mouscron","Linz",1,1
"Tournai-Mouscron","London",4,4
"Tournai-Mouscron","Manchester",1,1
"Tournai-Mouscron","Milano",2,18
"Tournai-Mouscron","Munchen",3,3
"Tournai-Mouscron","Munster",1,1
"Tournai-Mouscron","Paderborn",2,2
"Tournai-Mouscron","Paris",8,2
"Tournai-Mouscron","Porto",1,7
"Tournai-Mouscron","Roma",1,1
"Tournai-Mouscron","Rotterdam",3,8
"Tournai-Mouscron","Saint-Etienne",1,5
"Tournai-Mouscron","Stuttgart",6,2
"Tournai-Mouscron","Tournai-Mouscron",4,4
"Tournai-Mouscron","Udine",1,5
"Tournai-Mouscron","Zaragoza",1,3
"Tournai-Mouscron","Zurich",1,13
"Tours","Ajaccio",1,2
"Tours","Amsterdam",2,2
"Tours","Ancona",1,3
"Tours","Annecy",1,1
"Tours","Athens",1,1
"Tours","Auxerre",1,1
"Tours","Avignon",1,2
"Tours","Bologna",1,2
"Tours","Brest",1,1
